Country Name,Country Code,Series Name,Series Code,2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021],2022 [YR2022]
Brazil,BRA,"School enrollment, secondary (% gross)",SE.SEC.ENRR,103.9176788,102.6355286,100.920517,102.5695114,103.0159607,105.0070724,103.9532776,104.1259995,106.6519012,..
Brazil,BRA,Statistical Capacity Score (Overall Average) (scale 0 - 100),IQ.SCI.OVRL,75.55555556,75.55555556,72.22223333,76.66666667,74.44443333,84.44443333,84.44443333,81.1111,..,..
Brazil,BRA,Surface area (sq. km),AG.SRF.TOTL.K2,8515770,8515770,8515770,8515770,8515770,8515770,8515770,8515770,8515770,..
Brazil,BRA,Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,14.12530574,13.49007452,13.62962937,13.71043098,13.60522852,13.94010799,13.73769484,12.71938786,14.31684821,14.9699486
Brazil,BRA,Terrestrial and marine protected areas (% of total territorial area),ER.PTD.TOTL.ZS,..,..,..,20.73728423,28.57825261,28.57825261,28.5782512,29.23720831,29.25630489,29.25630489
Brazil,BRA,Time required to start a business (days),IC.REG.DURS,86.6,83.6,86,82.5,82.5,20.1,16.6,..,..,..
Brazil,BRA,"Total debt service (% of exports of goods, services and primary income)",DT.TDS.DECT.EX.ZS,28.06711814,22.94844221,39.7792836,51.05497558,34.7679517,33.30929416,53.46902376,50.35005548,46.71852941,29.91755026
Brazil,BRA,Urban population growth (annual %),SP.URB.GROW,1.204555809,1.189409325,1.170641414,1.127882077,1.102096588,1.094558477,1.060237553,0.951553411,0.808423004,0.731782792
China,CHN,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,16.013,16.39,15.327,15.282,14.901,13.325,12.939,11.73,11.048,..
China,CHN,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,8.942893962,8.643491396,8.387014882,8.057287535,7.463565017,7.043020253,7.143690278,7.698642534,7.241017469,7.299999432
China,CHN,"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,21.42984109,21.09566639,21.03878559,21.4732127,21.1959188,21.07824665,21.40566675,20.20974795,..,..
China,CHN,Births attended by skilled health staff (% of total),SH.STA.BRTC.ZS,99.9,99.9,99.9,99.9,..,..,..,..,..,..
China,CHN,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,7.320154925,7.304712872,7.145131535,7.105479936,7.226160154,7.533193134,7.645435786,7.756137907,..,..
China,CHN,"Contraceptive prevalence, any method (% of married women ages 15-49)",SP.DYN.CONU.ZS,..,..,..,..,84.5,..,..,..,..,..
China,CHN,Domestic credit provided by financial sector (% of GDP),FS.AST.DOMS.GD.ZS,..,..,..,..,..,..,..,..,..,..
China,CHN,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,3757.185088,3905.317598,..,..,..,..,..,..,..,..
China,CHN,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,2204.243299,2224.354898,..,..,..,..,..,..,..,..
China,CHN,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,24.59925444,23.51006091,21.35407988,19.58438005,19.69227699,19.11210354,18.40999232,18.5861392,19.94397383,20.67700175
China,CHN,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,1.48048E+12,1.77838E+12,1.33377E+12,1.4139E+12,1.71082E+12,1.96156E+12,2.11416E+12,2.32623E+12,2.70225E+12,2.38874E+12
China,CHN,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,1.714,1.769,1.67,1.772,1.813,1.554,1.496,1.281,1.164,..
China,CHN,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,2.90928E+11,2.68097E+11,2.42489E+11,1.7475E+11,1.66084E+11,2.35365E+11,1.8717E+11,2.53096E+11,3.44075E+11,1.80167E+11
China,CHN,Forest area (sq. km),AG.LND.FRST.K2,2064207.02,2083574.76,2102942.5,2124598.67,2143394.7,2162190.4,2180986.1,2199781.8,2218577.5,..
China,CHN,GDP (current US$),NY.GDP.MKTP.CD,9.57047E+12,1.04756E+13,1.10616E+13,1.12333E+13,1.23105E+13,1.38949E+13,1.428E+13,1.46877E+13,1.78205E+13,1.79632E+13
China,CHN,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,7.766150097,7.425763656,7.041328879,6.848762204,6.947200793,6.749773833,5.950500754,2.238638357,8.448469416,2.989084086
China,CHN,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,6740,7470,7890,8210,8670,9540,10310,10520,11950,12850
China,CHN,"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,11780,12500,12840,13420,14220,15430,16610,17070,19350,21250
China,CHN,"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,9.19384E+12,1.02466E+13,1.08832E+13,1.13879E+13,1.21049E+13,1.33855E+13,1.45129E+13,1.48438E+13,1.68836E+13,1.81517E+13
China,CHN,"GNI, PPP (current international $)",NY.GNP.MKTP.PP.CD,1.60534E+13,1.7143E+13,1.77118E+13,1.86193E+13,1.9861E+13,2.16442E+13,2.33809E+13,2.40898E+13,2.73274E+13,3.00123E+13
China,CHN,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,46.39894934,45.82395276,43.23480666,42.63137693,43.01329739,43.79347517,43.25110564,43.36667423,43.14029907,43.28930924
China,CHN,High-technology exports (% of manufactured exports),TX.VAL.TECH.MF.ZS,31.57436297,29.69541489,30.42194543,30.24264141,30.90723862,31.54509838,30.81720434,31.27558573,29.95781495,23.11867451
China,CHN,"Immunization, measles (% of children ages 12-23 months)",SH.IMM.MEAS,99,99,99,99,99,99,99,99,99,99
China,CHN,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,22.14512114,21.39515505,18.11008945,17.31003496,17.94013625,18.45368057,17.48010372,16.1681565,17.35801704,17.46681629
China,CHN,Income share held by lowest 20%,SI.DST.FRST.20,6.2,6.2,6.4,6.5,6.4,6.5,6.7,7.2,..,..
China,CHN,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,44.17670454,43.08556811,40.84133997,39.5806215,39.85169845,39.68701182,38.58740546,37.84282172,39.290772,39.92411213
China,CHN,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,2.163370027,1.031063687,-0.002944094,1.407346027,4.232681976,3.499747636,1.286700406,0.492493918,4.55232658,2.248974454
China,CHN,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,76.452,76.717,76.977,77.218,77.248,77.744,77.968,78.077,78.211,..
China,CHN,Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,43.45653366,41.06223756,35.73663652,32.80917001,33.36290883,33.26717275,32.05779479,31.69932665,33.92117918,35.12561246
China,CHN,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,1.714340923,1.738409288,1.776771069,1.76888659,1.711242644,1.673578209,1.682911012,1.756699471,1.613073864,1.595380743
China,CHN,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,89.31856151,92.84598562,92.70071605,97.36386675,104.2265872,116.3882038,122.8132903,120.5961882,121.5382526,124.8775379
China,CHN,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,12.5,11.6,10.7,9.9,9.2,8.6,8,7.4,6.9,..
China,CHN,Net barter terms of trade index (2015 = 100),TT.PRI.MRCH.XD.WD,87.15515882,89.64191541,100,99.77792394,94.33775439,91.45233993,92.66805986,98.50193544,90.22324273,..
China,CHN,Net migration,SM.POP.NETM,-137444,-198432,-155379,-153054,-180592,-296674,-302609,-33649,-200194,..
China,CHN,Net official development assistance and official aid received (current US$),DT.ODA.ALLD.CD,-656549987.8,-947070007.3,-306290008.5,-791429992.7,-989940002.4,-705270019.5,-608580017.1,-572809997.6,-565359985.4,..
China,CHN,"Personal remittances, received (current US$)",BX.TRF.PWKR.CD.DT,17790105219,29910500593,33104675862,26883278894,28675983092,24305605211,18294313104,18876250770,22479899033,26105771684
China,CHN,Population density (people per sq. km of land area),EN.POP.DNST,145.2076439,146.1258167,146.9779493,147.8226414,148.7200435,149.4171945,149.9481797,150.3055428,150.4397537,..
China,CHN,Population growth (annual %),SP.POP.GROW,0.666072978,0.63032639,0.581456147,0.573050906,0.605245013,0.467672053,0.35474089,0.23804087,0.0892522,-0.013099501
China,CHN,"Population, total",SP.POP.TOTL,1363240000,1371860000,1379860000,1387790000,1396215000,1402760000,1407745000,1411100000,1412360000,1412175000
China,CHN,Poverty headcount ratio at $2.15 a day (2017 PPP) (% of population),SI.POV.DDAY,2.9,2.1,1.2,0.8,0.7,0.4,0.1,0.1,..,..
China,CHN,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,8.5,7.2,5.7,4.5,3.1,1.7,0.6,0,..,..
China,CHN,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS,..,..,..,..,..,..,..,..,..,..
China,CHN,"Prevalence of underweight, weight for age (% of children under 5)",SH.STA.MALN.ZS,2.4,..,..,..,..,..,..,..,..,..
China,CHN,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,..,..,..,..,..,..,..,..,..,..
China,CHN,"Revenue, excluding grants (% of GDP)",GC.REV.XGRT.GD.ZS,10.95623652,15.81817803,16.04302306,15.62992643,15.88317205,16.53589554,16.10057039,14.08608684,14.9369704,..
China,CHN,"School enrollment, primary (% gross)",SE.PRM.ENRR,102.9309082,97.94850159,97.15444183,97.39061737,97.92211914,98.17035675,98.2354126,99.02442932,99.43039703,100.17173
China,CHN,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,1.006090045,1.00948,1.01157999,1.010139942,1.013219953,1.014310002,1.015290022,1.012869954,1.011610031,..
China,CHN,"School enrollment, secondary (% gross)",SE.SEC.ENRR,..,..,..,..,..,..,..,..,..,..
China,CHN,Statistical Capacity Score (Overall Average) (scale 0 - 100),IQ.SCI.OVRL,70,70,70,80,78.8889,80,80,80,..,..
China,CHN,Surface area (sq. km),AG.SRF.TOTL.K2,9562911,9562911,9562911,9562910,9562910,9562910,9562910,9562910,9562910,..
China,CHN,Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,9.907732583,9.678618827,9.376920447,9.122915561,9.419317653,9.052685732,8.49286377,8.090626216,7.965128046,..
China,CHN,Terrestrial and marine protected areas (% of total territorial area),ER.PTD.TOTL.ZS,..,..,..,15.93928031,14.58764165,14.58764165,14.73639573,14.74651143,14.74651143,14.74651143
China,CHN,Time required to start a business (days),IC.REG.DURS,34.3,31.4,31.4,28.9,24.9,8.6,8.6,..,..,..
China,CHN,"Total debt service (% of exports of goods, services and primary income)",DT.TDS.DECT.EX.ZS,3.039701896,3.019717453,4.902748896,6.918755436,7.58735987,8.252718966,9.495168722,9.194780342,8.687711932,10.95834917
China,CHN,Urban population growth (annual %),SP.URB.GROW,3.048365006,2.953497442,2.842870548,2.775641769,2.73966382,2.503400504,2.290177234,2.078140058,1.838530282,1.649480857
France,FRA,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,9.397,9.074,8.273,7.582,7.288,8.166,9.662,9.407,9.529,..
France,FRA,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,1.458632177,1.55635616,1.605644387,1.437114867,1.542414774,1.648876616,1.522459269,1.579493251,1.617229883,1.913650604
France,FRA,"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,13.5785,13.6485,14.058,13.218,13.473,13.46146216,13.13603983,13.13603983,..,..
France,FRA,Births attended by skilled health staff (% of total),SH.STA.BRTC.ZS,98.3,98.3,97.7,97.4,98,98.1,97.6,..,..,..
France,FRA,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,5.127899428,4.614807136,4.675935087,4.703475673,4.747916929,4.570517428,4.460164948,3.953682452,..,..
France,FRA,"Contraceptive prevalence, any method (% of married women ages 15-49)",SP.DYN.CONU.ZS,..,..,..,..,..,..,..,..,..,..
France,FRA,Domestic credit provided by financial sector (% of GDP),FS.AST.DOMS.GD.ZS,..,..,..,..,..,..,..,..,..,..
France,FRA,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,7367.441453,6939.943525,..,..,..,..,..,..,..,..
France,FRA,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,3833.324932,3659.087795,3692.017833,..,..,..,..,..,..,..
France,FRA,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,29.36473787,29.6666845,30.59262238,30.24753718,30.94863319,31.71366721,31.59205541,27.32773557,30.03499435,34.68639972
France,FRA,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,..,..,..,..,..,..,..,..,..,..
France,FRA,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,1.99,2,1.96,1.92,1.89,1.87,1.86,1.83,1.83,..
France,FRA,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,31589283791,5804878133,42825414106,32803666729,35868111746,77493098693,53499337504,19368829836,95864839856,1.05425E+11
France,FRA,Forest area (sq. km),AG.LND.FRST.K2,166692,167526,168360,169194,170028,170862,171696,172530,173364,..
France,FRA,GDP (current US$),NY.GDP.MKTP.CD,2.81188E+12,2.85596E+12,2.43919E+12,2.47296E+12,2.59515E+12,2.79096E+12,2.72887E+12,2.64742E+12,2.95936E+12,2.77909E+12
France,FRA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,0.576326675,0.956183052,1.112912341,1.095464404,2.291419994,1.865066071,1.842971814,-7.540459162,6.435209621,2.454758177
France,FRA,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,43800,43340,41130,39100,38320,41170,42460,39250,43810,45290
France,FRA,"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,40410,41010,41730,43830,45580,47620,51580,48660,52510,56370
France,FRA,"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,2.8909E+12,2.87405E+12,2.73726E+12,2.60889E+12,2.56409E+12,2.76477E+12,2.8616E+12,2.65197E+12,2.96892E+12,3.07822E+12
France,FRA,"GNI, PPP (current international $)",NY.GNP.MKTP.PP.CD,2.66695E+12,2.71973E+12,2.7772E+12,2.92469E+12,3.05043E+12,3.19784E+12,3.47617E+12,3.28824E+12,3.55827E+12,3.83144E+12
France,FRA,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,22.28719307,22.70978456,22.71232406,22.60948226,23.43601588,23.85725759,24.36468134,24.08565418,24.8974269,26.47558327
France,FRA,High-technology exports (% of manufactured exports),TX.VAL.TECH.MF.ZS,27.15599792,27.4407038,28.18460929,27.90946271,25.99700542,25.91703366,26.91144459,23.14438397,21.91946457,20.75635965
France,FRA,"Immunization, measles (% of children ages 12-23 months)",SH.IMM.MEAS,90,91,91,90,90,90,92,94,94,94
France,FRA,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,30.39931721,30.81211202,31.15907156,30.8526052,32.01321411,32.72428539,32.54941778,29.4544212,31.91731965,38.56345288
France,FRA,Income share held by lowest 20%,SI.DST.FRST.20,8,8,7.9,8,8.1,8,7.8,8,..,..
France,FRA,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,17.97180129,17.74593967,17.67969171,17.43413205,17.24115265,17.18837933,17.42467597,16.78585851,16.39562962,16.82211154
France,FRA,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,0.778100531,0.576944233,1.138248785,0.522559343,0.521577263,0.992224566,1.278592146,2.839876196,1.42394827,2.947216929
France,FRA,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,82.2195122,82.7195122,82.32195122,82.57317073,82.57560976,82.67560976,82.82682927,82.17560976,82.32439024,..
France,FRA,Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,44.89634658,44.04851689,44.15492844,43.22084151,44.4918997,45.09790207,44.91268874,40.41423457,43.9319595,51.6756868
France,FRA,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,1.849875918,1.862961439,1.872258281,1.917282368,1.908642012,1.843008723,1.836461471,2.002840116,1.915361454,1.938723418
France,FRA,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,99.98234788,102.8881154,104.4996731,105.5973124,107.5983841,109.5588076,111.8637727,112.8271405,116.6934991,118.8472962
France,FRA,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,4.1,4.1,4.2,4.2,4.3,4.3,4.3,4.4,4.4,..
France,FRA,Net barter terms of trade index (2015 = 100),TT.PRI.MRCH.XD.WD,97.25092259,97.5754041,100,99.53970939,97.71172774,96.71726607,96.90559749,97.98853365,96.39559174,..
France,FRA,Net migration,SM.POP.NETM,36552,26585,18807,14729,13175,14391,17403,18335,20614,..
France,FRA,Net official development assistance and official aid received (current US$),DT.ODA.ALLD.CD,..,..,..,..,..,..,..,..,..,..
France,FRA,"Personal remittances, received (current US$)",BX.TRF.PWKR.CD.DT,24412282153,25358374728,24066989837,24042348847,24884547856,26229274711,30024725081,28752097584,32831828608,33927902319
France,FRA,Population density (people per sq. km of land area),EN.POP.DNST,120.5395767,121.1053224,121.5367021,121.857823,122.2119706,122.6508802,123.0702941,123.4046994,123.7575339,..
France,FRA,Population growth (annual %),SP.POP.GROW,0.516539661,0.468246342,0.35556924,0.263868789,0.290202116,0.358494582,0.341374143,0.271350508,0.285508619,0.305015247
France,FRA,"Population, total",SP.POP.TOTL,66002289,66312067,66548272,66724104,66918020,67158348,67388001,67571107,67764304,67971311
France,FRA,Poverty headcount ratio at $2.15 a day (2017 PPP) (% of population),SI.POV.DDAY,0.1,0,0.1,0.1,0,0,0.1,0.1,..,..
France,FRA,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,..,..,..,..,..,..,14.2,14.3,15.6,..
France,FRA,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,..
France,FRA,"Prevalence of underweight, weight for age (% of children under 5)",SH.STA.MALN.ZS,..,..,..,..,..,..,..,..,..,..
France,FRA,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,..,..,..,..,..,..,..,..,..,..
France,FRA,"Revenue, excluding grants (% of GDP)",GC.REV.XGRT.GD.ZS,44.17730302,44.30195859,44.03697726,43.85780767,44.36136898,44.01533276,42.96045142,42.81419016,42.52497284,..
France,FRA,"School enrollment, primary (% gross)",SE.PRM.ENRR,102.2764435,101.2803497,101.9896393,102.2604294,102.4172211,102.4644089,102.4476471,102.7326126,102.7441864,..
France,FRA,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,1.005679965,1.006850004,1.003419995,1.002500057,1.001940012,1.000800014,0.998740017,0.997049987,..,..
France,FRA,"School enrollment, secondary (% gross)",SE.SEC.ENRR,104.3766022,103.425827,103.3960419,103.3080978,103.7560806,103.7733307,104.0768967,104.4285812,104.4150314,..
France,FRA,Statistical Capacity Score (Overall Average) (scale 0 - 100),IQ.SCI.OVRL,..,..,..,..,..,..,..,..,..,..
France,FRA,Surface area (sq. km),AG.SRF.TOTL.K2,549087,549087,549087,549087,549087,549087,549087,549086.87,549086.87,..
France,FRA,Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,23.21091787,23.16141532,23.19771546,23.0648275,23.62933465,24.17084372,24.51466278,24.63845525,23.95638415,..
France,FRA,Terrestrial and marine protected areas (% of total territorial area),ER.PTD.TOTL.ZS,..,..,..,26.08071835,33.20749968,33.20749968,35.03873619,36.16829082,36.39336762,36.64810158
France,FRA,Time required to start a business (days),IC.REG.DURS,6.5,4.5,4,3.5,3.5,3.5,4,..,..,..
France,FRA,"Total debt service (% of exports of goods, services and primary income)",DT.TDS.DECT.EX.ZS,..,..,..,..,..,..,..,..,..,..
France,FRA,Urban population growth (annual %),SP.URB.GROW,0.841828231,0.795000594,0.683771062,0.592247249,0.618752779,0.687212829,0.670255811,0.600387385,0.614697662,0.633124073
Germany,DEU,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,8.075,8.114,8.318,9.511,8.618,8.004,7.524,7.417,7.465,..
Germany,DEU,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,0.942643214,0.904547675,0.684691591,0.69843113,0.85174892,0.689090612,0.790850031,0.73895403,0.711937967,0.920163743
Germany,DEU,"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,23.66915888,23.394081,23.11900312,22.84392523,22.84392523,22.84392523,22.84392523,22.84392523,..,..
Germany,DEU,Births attended by skilled health staff (% of total),SH.STA.BRTC.ZS,96.9,96.9,97.1,96.2,97.1,96.2,96.2,..,..,..
Germany,DEU,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,9.624229367,9.088527768,9.087344804,9.072972388,8.858344511,8.537042688,7.927187624,7.255221028,..,..
Germany,DEU,"Contraceptive prevalence, any method (% of married women ages 15-49)",SP.DYN.CONU.ZS,..,..,..,..,..,..,..,..,..,..
Germany,DEU,Domestic credit provided by financial sector (% of GDP),FS.AST.DOMS.GD.ZS,..,..,..,..,..,..,..,..,..,..
Germany,DEU,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,7217.529089,7035.482975,..,..,..,..,..,..,..,..
